playerID,num_years,stint,G,AB,R,H,1B,2B,3B,AVG,SLG,HR,RBI,OBP,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Full Name,inducted,weight,height,bats,throws,debut,finalGame,retroID,bbrefID
baderar01,1,1,2,3,0,0,0,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,0,Art Bader,N,170,70,R,R,8/2/1904,8/3/1904,badea101,baderar01
badgrre01,2,2,143,382,57,98,63,30,3,0.256544503,0.366492147,2,45,0.307317073,4,5,24,42,0,4,12,0,0,Red Badgro,N,190,72,L,R,6/20/1929,9/18/1930,badgr101,badgrre01
baezjo01,2,2,114,355,47,87,70,14,2,0.245070423,0.304225352,1,19,0.300261097,7,1,25,27,2,1,10,0,6,Jose Baez,N,160,68,R,R,4/6/1977,6/6/1978,baezj101,baezjo01
baezke01,3,3,63,151,10,27,17,10,0,0.178807947,0.245033113,0,7,0.248484848,0,0,13,17,1,0,4,0,4,Kevin Baez,N,160,72,R,R,9/3/1990,10/3/1993,baezk001,baezke01
bagwebi01,2,2,92,143,12,42,31,6,3,0.293706294,0.41958042,2,20,0.331125828,0,0,8,14,0,0,4,0,0,Bill Bagwell,N,175,73,L,L,4/17/1923,9/26/1925,bagwb101,bagwebi01
bahrefr01,1,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frank Bahret,N,184,73,,,1884-04-17,1884-04-22,bahrf101,bahrefr01
bailebi02,1,1,5,9,1,1,1,0,0,0.111111111,0.111111111,0,0,0.111111111,0,0,0,0,0,0,0,0,0,Bill Bailey,N,170,70,L,R,4/21/1911,5/27/1911,bailb102,bailebi02
baileed01,16,18,1212,3581,432,915,617,128,15,0.255515219,0.42948897,155,540,0.366236811,17,18,545,577,77,25,20,37,81,Ed Bailey,N,205,74,L,R,9/26/1953,4/26/1966,baile101,baileed01
bailefr01,3,3,60,124,10,23,19,2,1,0.185483871,0.241935484,1,6,0.257352941,3,0,9,29,0,3,2,0,0,Fred Bailey,N,150,71,L,L,8/19/1916,4/27/1918,bailf101,bailefr01
bailege01,6,7,213,634,95,156,131,16,7,0.246056782,0.302839117,2,52,0.321022727,13,15,63,61,0,7,23,0,0,Gene Bailey,N,160,68,R,R,9/10/1917,6/3/1924,bailg101,bailege01
baileje01,3,3,56,136,25,31,18,4,3,0.227941176,0.433823529,6,16,0.34375,0,0,19,39,1,4,0,0,7,Jeff Bailey,N,200,74,R,R,7/6/2007,7/4/2009,bailj001,baileje01
bailema01,7,7,340,949,101,209,147,37,1,0.220231823,0.33719705,24,101,0.34991274,2,5,166,222,23,3,3,5,34,Mark Bailey,N,195,77,B,R,4/27/1984,8/22/1992,bailm001,bailema01
bairdal01,2,2,48,107,9,27,26,1,0,0.252336449,0.261682243,0,9,0.298245614,5,0,7,11,0,0,1,0,0,Al Baird,N,160,69,R,R,9/10/1917,9/28/1919,baira101,bairdal01
bairddo01,10,15,617,2106,230,492,355,86,45,0.233618234,0.325735992,6,191,0.290549451,118,28,157,295,0,12,78,0,0,Doug Baird,N,148,69,R,R,4/17/1915,10/2/1920,baird101,bairddo01
baislje01,1,1,14,43,1,11,10,1,0,0.255813953,0.279069767,0,5,0.319148936,0,0,4,7,0,0,0,0,2,Jeff Baisley,N,225,75,R,R,9/9/2008,9/28/2008,baisj001,baislje01
bakerbi01,8,9,263,588,45,145,113,25,5,0.246598639,0.316326531,2,68,0.327769347,6,0,68,30,0,3,5,0,19,Bill Baker,N,200,72,R,R,5/4/1940,8/1/1949,bakeb101,bakerbi01
bakerch01,1,1,15,57,5,8,5,2,0,0.140350877,0.228070175,1,0,0.140350877,0,0,0,0,0,0,0,0,0,Charlie Baker,N,140,64,R,R,1884-08-01,1884-08-27,bakec102,bakerch01
bakerch02,3,3,93,146,14,27,22,2,3,0.184931507,0.239726027,0,9,0.201342282,0,0,3,27,0,0,9,0,4,Chuck Baker,N,180,71,R,R,4/7/1978,10/4/1981,bakec101,bakerch02
bakerda01,1,1,9,20,3,5,4,1,0,0.25,0.3,0,2,0.4,0,0,3,3,0,2,1,0,0,Dave Baker,N,185,72,L,R,9/12/1982,9/29/1982,baked101,bakerda01
bakerde01,3,3,173,302,27,63,50,9,4,0.208609272,0.264900662,0,22,0.288690476,5,3,32,32,0,2,18,0,0,Del Baker,N,176,71,R,R,4/16/1914,9/30/1916,baked102,bakerde01
bakerdo01,7,7,136,246,38,51,38,11,2,0.207317073,0.268292683,0,22,0.268656716,3,0,18,62,0,3,8,1,1,Doug Baker,N,165,69,B,R,7/2/1984,4/12/1990,baked001,bakerdo01
bakerfl01,15,17,874,2280,285,573,483,76,13,0.251315789,0.297368421,1,196,0.360194903,23,25,382,165,0,6,26,0,33,Floyd Baker,N,160,69,L,R,5/4/1943,5/4/1955,bakef103,bakerfl01
bakerfr02,2,2,125,353,39,82,57,17,4,0.232294618,0.337110482,4,38,0.291989664,3,4,26,68,3,2,0,3,8,Frank Baker,N,180,70,L,R,7/27/1969,9/29/1971,bakef104,bakerfr02
bakerfr03,4,4,146,288,28,55,43,8,3,0.190972222,0.25,1,24,0.298507463,4,2,40,60,3,2,2,2,4,Frank Baker,N,178,74,L,R,8/9/1970,10/2/1974,bakef101,bakerfr03
bakerge01,4,4,126,474,45,74,68,6,0,0.156118143,0.168776371,0,5,0.180327869,0,0,14,29,0,0,0,0,0,George Baker,N,162,71,,,1883-05-24,1886-05-01,bakeg102,bakerge01
bakerge02,9,10,630,2230,265,590,421,109,21,0.264573991,0.384753363,39,227,0.323265306,21,17,184,219,9,9,50,18,55,Gene Baker,N,170,73,R,R,9/20/1953,6/10/1961,bakeg101,bakerge02
bakerho01,4,5,29,82,5,18,16,1,1,0.219512195,0.256097561,0,7,0.288888889,2,1,8,10,0,0,1,0,0,Howard Baker,N,175,71,R,R,8/11/1912,10/6/1915,bakeh101,bakerho01
bakerja01,2,2,14,26,1,3,2,0,0,0.115384615,0.230769231,1,2,0.142857143,0,0,1,6,0,0,0,1,1,Jack Baker,N,225,77,R,R,9/11/1976,6/8/1977,bakej103,bakerja01
bakerje02,1,1,1,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,1,#DIV/0!,0,0,0,0,0,0,0,0,0,Jesse Baker,N,140,64,R,R,9/14/1919,9/14/1919,bakej104,bakerje02
bakerph01,3,3,195,817,134,212,178,20,11,0.259485924,0.321909425,3,34,0.293224299,16,0,39,32,0,0,0,0,0,Phil Baker,N,152,68,L,L,1883-05-01,1886-09-02,bakep101,bakerph01
bakertr01,1,1,1,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,0,1,0,0,Tracy Baker,N,180,73,R,R,6/19/1911,6/19/1911,baket101,bakertr01
bakopa01,14,17,789,2202,195,508,375,98,11,0.230699364,0.317892825,24,195,0.314733039,4,9,233,589,36,7,16,13,44,Paul Bako,N,205,74,L,R,4/30/1998,10/4/2009,bakop001,bakopa01
balazjo01,2,2,59,162,14,39,28,8,1,0.240740741,0.339506173,2,15,0.274853801,0,0,7,35,0,1,2,1,1,John Balaz,N,180,75,R,R,9/10/1974,9/28/1975,balaj101,balazjo01
balbost01,12,13,960,3120,351,714,395,127,11,0.228846154,0.450641026,181,495,0.296820809,1,2,273,856,21,19,1,27,67,Steve Balboni,N,225,75,R,R,4/22/1981,10/2/1993,balbs001,balbost01
balcebo01,1,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bobby Balcena,N,160,67,R,L,9/16/1956,9/29/1956,balcb101,balcebo01
baldero01,7,7,519,1910,281,531,354,99,18,0.278010471,0.442931937,60,262,0.325266215,60,16,102,388,8,31,7,15,33,Rocco Baldelli,N,190,76,R,R,3/31/2003,10/3/2010,baldr001,baldero01
baldwbi01,2,2,39,117,12,27,17,4,1,0.230769231,0.41025641,5,13,0.266129032,2,1,6,16,0,0,1,1,0,Billy Baldwin,N,175,72,L,L,7/29/1975,9/28/1976,baldb101,baldwbi01
baldwfr01,1,1,16,20,0,2,2,0,0,0.1,0.1,0,0,0.142857143,0,0,1,9,0,0,0,0,1,Frank Baldwin,N,195,71,R,R,4/22/1953,9/5/1953,baldf101,baldwfr01
baldwhe01,1,1,6,16,1,5,5,0,0,0.3125,0.3125,0,1,0.352941176,0,0,1,2,0,0,0,0,0,Henry Baldwin,N,180,71,R,R,5/22/1927,6/3/1927,baldh102,baldwhe01
baldwje01,1,1,7,8,1,0,0,0,0,0,0,0,0,0.111111111,0,0,1,2,0,0,0,0,0,Jeff Baldwin,N,180,73,L,L,5/22/1990,6/4/1990,baldj001,baldwje01
baldwre01,2,2,52,87,5,21,14,6,0,0.24137931,0.344827586,1,12,0.266666667,0,0,3,4,0,0,0,0,5,Reggie Baldwin,N,195,73,R,R,5/25/1978,9/24/1979,baldr102,baldwre01
balenmi01,2,2,78,219,19,40,34,2,4,0.182648402,0.228310502,0,11,0.207964602,6,0,6,33,0,1,9,0,0,Mike Balenti,N,175,71,R,R,7/19/1911,9/22/1913,balem101,balenmi01
balenwl01,4,5,170,511,54,113,66,31,1,0.221135029,0.373776908,15,52,0.28342246,2,2,44,149,2,0,0,4,15,Wladimir Balentien,N,220,74,R,R,9/4/2007,10/2/2009,balew001,balenwl01
balesle01,2,2,31,43,8,4,4,0,0,0.093023256,0.093023256,0,2,0.230769231,1,1,8,12,0,0,1,1,1,Lee Bales,N,165,70,B,R,8/7/1966,10/1/1967,balel101,balesle01
ballar01,2,2,33,84,7,16,14,2,0,0.19047619,0.214285714,0,8,0.260869565,2,0,7,1,0,1,2,0,0,Art Ball,N,168,,,R,1894-08-01,1898-10-15,balla101,ballar01
ballepe01,1,1,3,9,0,1,1,0,0,0.111111111,0.111111111,0,0,0.111111111,0,0,0,1,0,0,0,0,0,Pelham Ballenger,N,160,71,R,R,5/7/1928,5/12/1928,ballp101,ballepe01
ballje01,1,1,2,4,0,1,1,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,Jeff Ball,N,185,70,R,R,6/10/1998,6/16/1998,ballj003,ballje01
ballji01,2,2,16,51,4,7,5,2,0,0.137254902,0.176470588,0,3,0.185185185,0,0,3,0,0,0,1,0,0,Jim Ball,N,175,71,R,R,9/21/1907,6/17/1908,ballj101,ballji01
ballne01,9,11,501,1609,162,404,327,56,17,0.251087632,0.314481044,4,151,0.29614486,92,0,99,13,0,4,60,0,0,Neal Ball,N,145,67,R,R,9/12/1907,6/30/1913,balln101,ballne01
bambeha01,1,1,7,12,0,1,1,0,0,0.083333333,0.083333333,0,0,0.153846154,0,0,1,2,0,0,0,0,0,Hal Bamberger,N,173,72,L,R,9/15/1948,10/3/1948,bambh101,bambeha01
banckst01,1,1,19,72,3,11,11,0,0,0.152777778,0.152777778,0,2,0.152777778,1,0,0,3,0,0,0,0,0,Studs Bancker,N,,,,,1875-04-19,1875-06-05,bancs101,banckst01
bandoch01,10,11,498,1284,134,292,217,46,2,0.22741433,0.329439252,27,142,0.302904564,1,5,138,197,6,2,27,16,44,Chris Bando,N,195,72,B,R,8/13/1981,10/1/1989,bandc001,bandoch01
banisje01,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Jeff Banister,N,200,74,R,R,7/23/1991,7/23/1991,banij001,banisje01
banksbr01,6,6,273,495,65,122,87,19,3,0.246464646,0.375757576,13,64,0.336842105,8,3,62,129,6,2,5,5,7,Brian Banks,N,200,75,B,R,9/9/1996,9/28/2003,bankb001,banksbr01
banksev01,1,1,11,36,6,5,2,1,1,0.138888889,0.305555556,1,2,0.205128205,1,0,2,5,0,1,0,0,0,Bill Bankston,N,180,71,L,R,8/5/1915,9/27/1915,bankb101,banksev01
banksge01,6,7,106,201,33,44,27,6,2,0.218905473,0.402985075,9,27,0.342857143,0,1,37,59,1,2,1,4,8,George Banks,N,185,71,R,R,4/15/1962,5/7/1966,bankg101,banksge01
bankswe01,1,1,17,59,4,12,8,3,0,0.203389831,0.305084746,1,4,0.238095238,0,0,2,15,0,1,0,1,0,Wes Bankston,N,215,76,R,R,7/2/2008,7/30/2008,bankw002,bankswe01
bannial01,14,16,972,3007,430,811,621,143,28,0.269704024,0.35483871,19,288,0.336713391,108,37,292,318,13,13,33,28,45,Alan Bannister,N,170,71,R,R,7/13/1974,10/6/1985,banna001,bannial01
banniji01,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jim Banning,N,150,66,L,R,1888-09-27,1889-05-11,bannj102,banniji01
bannoto01,2,2,39,166,34,44,35,7,2,0.265060241,0.331325301,0,8,0.298850575,20,0,8,9,0,0,3,0,0,Tom Bannon,N,175,68,R,R,1895-05-10,1896-09-25,bannt101,bannoto01
bantzbr01,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Brandon Bantz,N,205,73,R,R,6/8/2013,6/8/2013,bantb001,bantzbr01
barajro01,15,16,1114,3460,396,812,488,187,1,0.234682081,0.407225434,136,480,0.289717156,2,2,207,638,31,46,28,39,61,Rod Barajas,N,250,74,R,R,9/25/1999,10/3/2012,barar001,barajro01
barbare01,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red Barbary,N,190,75,R,R,5/22/1943,5/22/1943,barbr101,barbare01
barbawa01,8,8,500,1777,173,462,388,52,21,0.259988745,0.314575127,1,156,0.29716729,37,16,88,121,0,6,83,0,0,Walter Barbare,N,162,72,R,R,9/17/1914,10/1/1922,barbw101,barbawa01
barbebr01,6,6,479,1434,163,388,293,73,6,0.270571827,0.363319386,16,133,0.35978195,16,13,164,268,10,32,18,11,25,Bret Barberie,N,185,71,B,R,6/16/1991,6/22/1996,barbb001,barbebr01
barbech01,1,1,55,204,38,41,36,1,4,0.200980392,0.245098039,0,0,0.241860465,0,0,11,0,0,0,0,0,0,Charlie Barber,N,148,70,R,R,1884-04-17,1884-08-10,barbc101,barbech01
barbeda01,2,2,116,374,44,92,56,23,7,0.245989305,0.393048128,6,60,0.289672544,1,0,20,42,0,3,4,0,0,Dave Barbee,N,178,71,R,R,7/29/1926,9/25/1932,barbd101,barbeda01
barbeja01,5,6,199,712,96,160,127,25,8,0.224719101,0.282303371,0,46,0.310861423,39,0,78,3,0,11,18,0,0,Jap Barbeau,N,140,65,R,R,9/27/1905,5/2/1910,barbj101,barbeja01
barbetu01,9,9,491,1531,189,442,372,47,21,0.288700196,0.350751143,2,185,0.34318456,28,23,115,112,0,12,53,0,0,Turner Barber,N,170,71,L,R,8/19/1915,4/30/1923,barbt101,barbetu01
barbiji01,1,1,39,82,9,23,18,5,0,0.280487805,0.341463415,0,3,0.358695652,2,0,9,7,1,0,1,0,0,Jim Barbieri,N,155,67,L,R,7/5/1966,9/24/1966,barbj102,barbiji01
barclge01,5,6,401,1538,167,382,328,35,15,0.248374512,0.298439532,4,140,0.285537701,61,0,62,0,0,18,25,0,0,George Barclay,N,162,70,R,R,4/17/1902,5/30/1905,barcg101,barclge01
bardebr01,5,6,119,175,21,37,29,4,0,0.211428571,0.302857143,4,14,0.268421053,0,2,11,44,0,3,3,1,5,Brian Barden,N,190,71,R,R,4/3/2007,7/2/2010,bardb001,bardebr01
bardjo01,11,12,586,1778,162,452,301,109,3,0.254218223,0.384701912,39,220,0.324078748,1,4,175,299,12,3,11,13,56,Josh Bard,N,225,75,B,R,8/23/2002,9/17/2011,bardj001,bardjo01
barfije01,13,14,1428,4759,715,1219,732,216,30,0.256146249,0.466064299,241,716,0.341440943,66,47,551,1234,49,34,16,34,100,Jesse Barfield,N,200,73,R,R,9/3/1981,6/17/1992,barfj001,barfije01
barfijo02,4,4,309,1012,133,267,192,53,6,0.263833992,0.375494071,16,112,0.299907149,35,11,44,188,7,5,5,9,11,Josh Barfield,N,190,72,R,R,4/3/2006,6/25/2009,barfj003,barfijo02
barkeal01,1,1,1,4,0,1,1,0,0,0.25,0.25,0,2,0.4,0,0,1,0,0,0,0,0,0,Al Barker,N,,,,,1871-06-01,1871-06-01,barka101,barkeal01
barkean01,1,1,17,46,5,14,11,2,0,0.304347826,0.413043478,1,3,0.384615385,1,0,4,7,1,1,0,0,2,Andy Barkett,N,205,73,L,L,5/28/2001,6/24/2001,barka001,barkean01
barkegl01,3,3,235,164,53,38,30,4,1,0.231707317,0.323170732,3,18,0.329842932,30,18,21,48,0,4,6,2,0,Glen Barker,N,180,70,B,R,4/7/1999,10/7/2001,barkg001,barkegl01
barkeke01,5,5,126,285,32,71,53,12,0,0.249122807,0.354385965,6,36,0.332307692,3,0,34,65,2,1,0,3,4,Kevin Barker,N,195,74,L,L,8/19/1999,10/4/2009,barkk001,barkeke01
barkera01,5,6,192,318,34,68,42,16,0,0.213836478,0.358490566,10,44,0.295264624,1,0,29,76,6,3,3,3,4,Ray Barker,N,192,72,L,R,9/13/1960,5/21/1967,barkr102,barkera01
barkese01,1,1,3,2,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0,1,0,0,0,Sean Barker,N,220,75,R,R,6/6/2007,6/15/2007,barks001,barkese01
barklre01,3,3,63,163,16,43,34,9,0,0.263803681,0.319018405,0,21,0.340659341,2,0,19,26,0,0,4,0,0,Red Barkley,N,160,71,R,R,9/2/1937,8/14/1943,barkr101,barklre01
barklsa01,6,6,582,2329,362,602,428,125,39,0.258480034,0.358522971,10,231,0.313865713,51,0,176,44,0,12,0,0,0,Sam Barkley,N,180,71,R,R,1884-05-01,1889-07-12,barks101,barklsa01
barloto01,5,6,126,607,120,174,165,5,3,0.286655684,0.309719934,1,34,0.294788274,19,10,7,4,0,0,0,0,0,Tom Barlow,N,,,,,1872-05-02,1875-07-30,barlt101,barloto01
barmebr01,1,1,5,5,1,1,1,0,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,Bruce Barmes,N,165,68,L,R,9/13/1953,9/27/1953,barmb101,barmebr01
barnaba01,6,7,207,664,88,154,111,22,9,0.231927711,0.346385542,12,96,0.310810811,9,1,76,98,0,0,3,0,6,Babe Barna,N,210,74,L,R,9/16/1937,7/28/1943,barnb102,barnaba01
barnebi01,1,1,8,30,2,6,5,1,0,0.2,0.233333333,0,0,0.2,0,0,0,0,0,0,0,0,0,Bill Barnes,N,175,70,,,1884-09-27,1884-10-13,barnb103,barnebi01
barneed01,3,4,88,272,33,61,54,5,2,0.224264706,0.257352941,0,22,0.323717949,17,4,37,33,0,3,11,0,0,Ed Barney,N,178,70,L,R,7/22/1915,7/2/1916,barne104,barneed01
barneep01,2,2,4,7,0,1,1,0,0,0.142857143,0.142857143,0,0,0.142857143,0,0,0,2,0,0,0,0,0,Eppie Barnes,N,175,69,L,R,9/24/1923,9/24/1924,barne101,barneep01
barneho01,1,1,1,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,0,1,0,0,1,0,0,0,0,0,0,Honey Barnes,N,175,70,L,R,4/20/1926,4/20/1926,barnh101,barneho01
barnejo01,2,2,20,58,6,14,10,4,0,0.24137931,0.310344828,0,2,0.3125,0,1,3,9,0,3,0,0,3,John Barnes,N,205,74,R,R,9/16/2000,8/26/2001,barnj001,barnejo01
barnela01,2,2,46,78,4,12,9,2,0,0.153846154,0.217948718,1,4,0.175,0,0,2,18,0,0,0,0,1,Larry Barnes,N,195,73,L,L,4/11/2001,7/31/2003,barnl001,barnela01
barnelu01,2,2,27,74,7,18,14,2,2,0.243243243,0.324324324,0,7,0.304878049,0,1,6,5,1,0,0,1,2,Lute Barnes,N,160,70,R,R,8/6/1972,9/26/1973,barnl102,barnelu01
barnere01,5,6,286,836,152,225,152,41,24,0.269138756,0.40430622,8,97,0.347222222,12,5,95,76,0,5,16,0,0,Red Barnes,N,158,70,L,R,9/29/1927,9/20/1930,barnr104,barnere01
barnesa01,1,1,7,11,2,2,1,1,0,0.181818182,0.272727273,0,0,0.357142857,0,0,2,1,0,1,0,0,0,Sam Barnes,N,150,68,L,R,9/14/1921,10/2/1921,barns101,barnesa01
barnesk01,9,9,353,614,95,159,111,30,4,0.258957655,0.389250814,14,83,0.308955224,20,18,41,74,3,4,8,8,10,Skeeter Barnes,N,175,71,R,R,9/6/1983,6/20/1994,barns001,barnesk01
barnhcl01,9,9,814,2673,404,788,579,121,61,0.29479985,0.416011972,27,436,0.359932088,35,21,265,149,0,7,103,0,0,Clyde Barnhart,N,155,70,R,R,9/22/1920,8/23/1928,barnc102,barnhcl01
barnhvi01,3,3,74,204,21,55,48,7,0,0.269607843,0.303921569,0,19,0.303738318,2,0,10,12,0,0,5,0,9,Vic Barnhart,N,188,72,R,R,10/1/1944,4/21/1946,barnv102,barnhvi01
barnibi01,5,6,83,321,32,55,48,5,2,0.171339564,0.199376947,0,22,0.18404908,2,2,5,16,0,0,0,0,0,Billy Barnie,N,157,67,,R,1874-05-07,1886-06-28,barnb101,barnibi01
barnwch01,1,1,13,30,2,2,2,0,0,0.066666667,0.066666667,0,1,0.096774194,1,0,1,6,0,0,0,0,0,Chris Barnwell,N,180,70,R,R,6/20/2006,7/25/2006,barnc001,barnwch01
barondi01,1,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dick Barone,N,165,69,R,R,9/22/1960,9/30/1960,barod101,barondi01
barracu01,3,3,69,163,14,33,25,6,1,0.202453988,0.26993865,1,14,0.301587302,0,2,23,36,1,0,2,2,7,Cuno Barragan,N,180,71,R,R,9/1/1961,4/21/1963,barrc101,barracu01
barrage01,4,4,67,62,19,18,13,2,3,0.290322581,0.419354839,0,3,0.3125,5,1,2,9,0,0,1,0,1,German Barranca,N,160,72,L,R,9/2/1979,7/11/1982,barrg101,barrage01
barre01,1,1,8,34,7,7,6,1,0,0.205882353,0.235294118,0,2,0.205882353,1,0,0,1,0,0,0,0,0,John Barrett,N,,,,,1872-09-18,1872-10-31,barru101,barre01
barrebi01,3,3,3,13,1,2,1,1,0,0.153846154,0.230769231,0,1,0.153846154,0,1,0,0,0,0,0,0,0,Bill Barrett,N,,,,,1871-07-08,1873-10-18,barrb102,barrebi01
barrebo01,6,7,239,650,57,169,131,23,5,0.26,0.356923077,10,86,0.295754026,6,3,32,61,0,1,22,0,0,Bob Barrett,N,175,71,R,R,4/30/1923,8/1/1929,barrb104,barrebo01
barreji01,10,10,866,3306,580,962,816,83,47,0.290986086,0.359044162,16,255,0.379072848,143,0,440,0,0,29,60,0,0,Jimmy Barrett,N,170,67,L,R,1899-09-13,5/13/1908,barrj103,barreji01
barrejo01,6,7,588,1811,303,454,317,82,32,0.250690226,0.369409166,23,220,0.348848369,69,0,265,201,0,8,24,0,19,Johnny Barrett,N,170,70,L,L,4/14/1942,9/26/1946,barrj106,barrejo01
barrema01,2,3,8,19,1,1,0,1,0,0.052631579,0.105263158,0,0,0.1,0,0,1,4,0,0,0,0,0,Marty Barrett,N,170,69,R,R,1884-06-24,1884-10-15,barrm101,barrema01
barrema02,10,10,941,3378,418,938,748,163,9,0.2776791,0.347246892,18,314,0.338416265,57,21,304,209,7,16,102,33,81,Marty Barrett,N,175,70,R,R,9/6/1982,5/7/1991,barrm001,barrema02
barremi01,13,14,1054,3512,398,925,586,220,21,0.263382688,0.421697039,98,424,0.326562098,11,17,279,480,38,28,22,32,105,Michael Barrett,N,185,75,R,R,9/19/1998,4/17/2009,barrm003,barremi01
barreto01,3,3,54,84,9,17,16,1,0,0.202380952,0.214285714,0,4,0.294736842,0,0,10,15,0,1,5,0,1,Tom Barrett,N,157,69,B,R,7/2/1988,8/16/1992,barrt002,barreto01
barrijo01,1,1,10,19,2,3,3,0,0,0.157894737,0.157894737,0,0,0.2,0,0,1,4,0,0,0,0,1,Jose Barrios,N,195,76,R,R,4/23/1982,5/7/1982,barrj102,barrijo01
barrocu01,4,4,32,99,6,19,17,2,0,0.191919192,0.212121212,0,9,0.292035398,3,0,12,0,0,2,5,0,0,Cuke Barrows,N,158,68,R,L,9/18/1909,9/10/1912,barrc102,barrocu01
barrofr01,1,1,18,86,13,13,10,2,1,0.151162791,0.197674419,0,11,0.151162791,1,0,0,0,0,0,0,0,0,Frank Barrows,N,,,,,1871-05-20,1871-10-07,barrf102,barrofr01
barrore01,1,1,10,21,3,4,3,1,0,0.19047619,0.238095238,0,1,0.227272727,2,0,1,4,0,0,0,0,0,Red Barron,N,185,71,R,R,6/10/1929,7/7/1929,barrr103,barrore01
barroto01,2,2,58,190,22,54,37,12,1,0.284210526,0.421052632,4,24,0.328502415,0,1,12,39,0,2,2,3,2,Tony Barron,N,185,72,R,R,6/2/1996,9/28/1997,barrt003,barroto01
barrsc01,2,2,41,107,9,12,9,3,0,0.112149533,0.140186916,0,2,0.227642276,2,0,14,0,0,2,4,0,0,Scotty Barr,N,175,72,R,R,8/22/1908,7/17/1909,barrs102,barrsc01
barryje01,3,3,104,217,25,53,30,18,0,0.244239631,0.396313364,5,28,0.317073171,0,4,22,48,1,2,0,4,4,Jeff Barry,N,190,73,B,R,6/9/1995,10/3/1999,barrj001,barryje01
barryri01,1,1,20,32,4,6,5,1,0,0.1875,0.21875,0,0,0.315789474,0,0,5,6,0,1,0,0,2,Rich Barry,N,205,76,R,R,7/4/1969,8/19/1969,barrr102,barryri01
barrysh01,15,20,1100,4014,516,1073,888,128,47,0.2673144,0.330094669,10,391,0.320785219,140,0,279,0,0,37,135,0,0,Shad Barry,N,,,R,R,1899-05-30,10/7/1908,barrs101,barrysh01
barteki01,6,6,243,416,69,90,69,12,5,0.216346154,0.298076923,4,33,0.283842795,36,19,36,141,1,3,16,2,4,Kimera Bartee,N,175,72,B,R,4/3/1996,8/3/2001,bartk001,barteki01
bartito01,1,1,124,355,32,78,65,10,3,0.21971831,0.264788732,0,16,0.272965879,3,3,26,37,0,0,5,0,0,Tony Bartirome,N,155,70,L,L,4/19/1952,9/28/1952,bartt101,bartito01
bartlbo01,1,1,9,21,0,1,1,0,0,0.047619048,0.047619048,0,1,0.090909091,0,0,1,3,0,0,1,0,0,Boyd Bartley,N,165,68,R,R,5/30/1943,6/7/1943,bartb104,bartlbo01
bartlir01,1,1,14,46,5,8,6,1,1,0.173913043,0.239130435,0,5,0.224489796,0,0,3,7,0,0,2,0,0,Irv Bartling,N,175,72,R,R,9/8/1938,9/29/1938,barti101,bartlir01
bartlja01,10,10,892,3141,435,849,636,156,26,0.270296084,0.366125438,31,286,0.33733562,123,37,275,526,8,48,31,26,61,Jason Bartlett,N,190,72,R,R,8/3/2004,4/6/2014,bartj001,bartlja01
bartobr01,2,2,83,153,23,41,28,9,2,0.267973856,0.392156863,2,13,0.354285714,3,2,19,39,0,2,4,1,5,Brian Barton,N,190,75,R,R,4/1/2008,6/3/2009,bartb001,bartobr01
bartoda01,1,1,24,47,9,12,11,1,0,0.255319149,0.276595745,0,1,0.339622642,0,0,6,3,0,0,0,0,0,Dave Bartosch,N,190,73,R,R,4/28/1945,7/22/1945,bartd102,bartoda01
bartoda02,8,8,551,1744,242,431,296,94,11,0.247133028,0.365252294,30,184,0.358863198,13,7,290,348,10,14,19,18,25,Daric Barton,N,215,72,L,R,9/10/2007,5/13/2014,bartd001,bartoda02
bartoha01,1,1,29,60,5,10,7,2,1,0.166666667,0.233333333,0,3,0.206349206,2,0,3,0,0,0,2,0,0,Harry Barton,N,155,66,B,R,4/15/1905,9/26/1905,barth101,bartoha01
bartovi01,2,2,102,373,64,87,55,12,4,0.233243968,0.415549598,16,65,0.305825243,1,0,29,62,0,10,2,0,0,Vince Barton,N,180,72,L,R,7/17/1931,7/24/1932,bartv101,bartovi01
basakch01,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Basak,N,190,74,R,R,6/9/2007,7/31/2007,basac001,basakch01
